uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P02557	YFL037W	1.25994E-06	1.59818E-06	1.35296E-06	1.05963E-06	1.49073E-06	1.53505E-06	1.32314E-06	1.26077E-06	1.59044E-06	1.74004E-06	1.5578E-06	1.31091E-06
P47039	YJL060W	1.3741E-06	1.9787E-06	8.0332E-07	1.15229E-06	1.40612E-06	2.19581E-06	1.63944E-06	1.58153E-06	1.733E-06	3.13324E-06	2.29262E-06	1.66949E-06
P07170	YDR226W	6.46884E-06	4.69308E-06	6.1306E-06	2.14746E-06	1.77276E-06	1.14827E-06	3.38135E-06	4.29017E-06	4.67775E-06	4.38536E-06	3.8563E-06	4.52645E-06
P15700	YKL024C	8.16004E-07	1.46712E-07	1.09082E-07	1.05157E-06	3.87993E-07	4.59306E-07	1.21622E-07	3.7823E-07	7.61805E-07	1.84585E-07	5.47288E-07	0
P40053	YER080W	9.17476E-07	7.35672E-07	7.399E-07	1.14424E-06	5.76147E-07	5.60031E-07	1.30977E-06	1.02911E-06	1.12712E-06	1.25212E-06	1.31091E-06	1.92815E-06
0	0	1.10351E-06	1.58973E-06	1.48826E-06	1.42627E-06	1.67204E-06	1.14424E-06	1.31423E-06	1.44788E-06	1.38996E-06	2.25147E-06	1.83997E-06	1.3403E-06
P14020	YPR183W	2.36768E-06	3.57266E-06	2.30426E-06	1.62772E-06	1.69621E-06	2.93311E-06	1.50134E-06	2.01812E-06	2.20968E-06	2.28086E-06	5.36707E-06	2.92749E-06
P53839	YNL274C	7.77952E-07	1.20921E-06	9.00564E-07	8.62206E-07	4.87509E-07	1.06366E-06	3.78675E-06	3.45263E-06	4.5441E-06	6.81906E-06	6.58392E-06	7.4657E-06
Q01560	YDR432W	1.71234E-06	1.15002E-06	1.1923E-06	1.03142E-06	1.97018E-06	1.04351E-06	1.13603E-06	1.68399E-06	1.36769E-06	2.01633E-06	2.11626E-06	2.33376E-06
(P0CX42-P0CX41)	YER117W YBL087C	1.48826E-05	6.04604E-06	5.36956E-06	9.95163E-06	6.72843E-06	6.68814E-06	1.41224E-05	1.40778E-05	7.17255E-06	1.3932E-05	1.28151E-05	1.71652E-05
P41277	YIL053W	2.6129E-06	2.44801E-06	1.81804E-06	1.79693E-06	1.86946E-06	2.21998E-06	2.82893E-06	2.2275E-06	2.43689E-06	1.04049E-05	9.99345E-06	7.64205E-06
P40106	YER062C	3.26824E-07	5.62324E-07	4.18149E-07	2.74778E-07	2.86059E-07	3.39645E-07	7.17255E-07	5.12325E-07	3.05168E-07	7.11299E-06	3.85042E-06	3.23318E-06
P38431	YPR041W	2.3254E-06	1.91528E-06	1.23458E-06	1.26914E-06	1.55117E-06	8.54148E-07	2.03594E-06	1.51025E-06	9.66735E-07	2.73938E-06	2.52188E-06	1.56956E-06
P23644	YMR203W	1.61932E-06	1.77576E-06	2.18588E-06	1.3618E-06	1.18856E-06	1.15229E-06	1.05138E-06	1.38105E-06	8.24175E-07	1.59895E-06	3.07446E-06	4.35597E-06
P33338	YNL243W	6.29972E-07	2.62982E-07	6.1306E-07	5.96292E-07	4.8348E-07	4.99596E-07	1.31423E-07	2.92694E-07	3.82239E-07	3.3096E-07	7.75962E-07	2.91574E-07
P32598	YER133W	2.23661E-06	3.22174E-06	2.39728E-06	1.28928E-06	1.95809E-06	2.71958E-06	3.01158E-06	2.23196E-06	2.0894E-06	4.05029E-06	3.73285E-06	4.02677E-06
P26570	YML016C	2.51143E-08	2.35077E-08	4.94676E-08	2.1112E-08	2.19581E-08	2.61079E-08	1.94684E-08	2.14286E-08	2.34333E-08	1.53429E-07	8.75897E-08	2.60418E-08
P08518	YOR151C	4.98904E-07	3.15832E-07	3.09067E-07	4.71393E-07	2.94923E-07	5.80176E-07	1.21622E-07	1.68399E-07	3.14969E-07	1.84585E-07	4.16786E-07	4.03853E-07
Q04728	YMR062C	1.7969E-06	1.91951E-06	1.99562E-06	1.51088E-06	1.16438E-06	1.61966E-06	1.79091E-06	1.96911E-06	1.67954E-06	2.11626E-06	1.64598E-06	2.39843E-06
P32628	YEL037C	1.81804E-06	1.45443E-06	1.87723E-06	1.09186E-06	1.8332E-06	1.6116E-06	1.40778E-06	1.79091E-06	7.88535E-07	1.82821E-06	2.24559E-06	2.17505E-06
P40008	YER004W	4.73536E-06	4.4394E-06	3.76292E-06	2.02256E-06	3.0701E-06	3.05398E-06	4.1877E-06	3.50609E-06	5.7024E-06	5.58458E-06	4.33245E-06	7.81841E-06
P39683	YOR209C	5.75008E-07	2.51989E-06	1.48826E-06	1.57534E-06	1.01531E-06	1.44238E-06	2.08494E-06	1.38551E-06	1.99139E-06	2.20444E-06	1.71064E-06	2.79229E-06
P23180	YHL021C	1.23035E-06	1.5559E-06	1.15847E-06	1.03142E-06	7.37307E-07	1.49476E-06	9.5337E-07	1.41669E-06	9.6228E-07	9.93467E-07	1.77531E-06	1.06989E-06
P40327	YDL007W	1.12888E-06	1.70811E-06	1.2684E-06	1.13215E-06	9.91134E-07	9.62931E-07	8.77635E-07	1.5548E-06	1.93793E-06	1.5872E-06	1.95166E-06	1.39908E-06
0	0	0.000008456	7.90636E-06	8.58284E-06	1.03545E-05	7.37307E-06	1.49879E-05	1.29195E-05	1.05138E-05	9.6228E-06	9.93467E-06	1.04049E-05	1.06989E-05
Q12031	YPR006C	1.55168E-06	1.45443E-06	1.20921E-06	8.78322E-07	7.81626E-07	1.25302E-06	1.20285E-06	0.000000891	1.44788E-06	7.23056E-07	7.58327E-07	1.61071E-06
Q02196	YKL001C	5.79236E-06	2.75666E-06	2.5072E-06	2.47381E-06	3.75503E-06	2.42546E-06	4.49955E-06	1.99139E-06	4.67775E-06	7.75962E-06	5.29653E-06	4.45002E-06
P06115	YGR088W	2.74397E-07	3.21328E-08	1.91106E-07	2.88476E-08	0	0	1.86219E-06	1.53252E-06	1.85774E-06	3.33899E-06	4.66753E-06	3.42129E-06
Q03102	YML131W	1.21344E-06	1.65315E-06	1.03163E-06	8.09829E-07	1.29734E-06	1.26108E-06	1.85328E-06	1.26522E-06	2.86457E-06	3.6094E-06	3.78575E-06	2.82168E-06
P17423	YHR025W	2.46915E-06	2.00407E-06	2.21124E-06	1.05157E-06	1.87349E-06	1.59146E-06	1.18949E-06	1.0692E-06	2.30324E-06	2.52188E-06	1.89288E-06	1.89288E-06
P54783	YML086C	1.57282E-06	9.55528E-07	1.09505E-06	1.16035E-06	1.04754E-06	1.05963E-06	7.9299E-07	4.76685E-07	1.47015E-06	1.20509E-06	1.05813E-06	7.28934E-07
Q12462	YOL147C	3.97855E-06	2.18165E-06	3.2006E-06	2.85656E-06	2.48992E-06	4.75422E-06	3.08732E-06	2.42798E-06	3.17196E-06	2.74526E-06	2.88047E-06	1.91639E-06
Q04336	YMR196W	8.16004E-07	2.69746E-07	5.15816E-07	7.49394E-07	5.84205E-07	9.2667E-07	1.82655E-07	6.9498E-07	8.33085E-07	1.19921E-07	1.258E-07	3.73873E-08
P40017	YER024W	4.39712E-07	2.8243E-07	3.0653E-07	4.31103E-07	8.25945E-07	7.01046E-07	1.85774E-07	2.57499E-07	3.43926E-07	6.99542E-07	1.16982E-06	8.81775E-07
P12612	YDR212W	1.43752E-06	1.17961E-06	1.00204E-06	5.35857E-07	1.10395E-06	1.30943E-06	7.2171E-07	5.47965E-07	7.3062E-07	1.48138E-06	1.5578E-06	1.30503E-06
P36421	YGR185C	1.31914E-06	1.72925E-06	1.09928E-06	1.32554E-06	1.8614E-06	1.36986E-06	1.02465E-06	1.34541E-06	1.23404E-06	3.22142E-06	1.94578E-06	1.63422E-06
P06780	YPR165W	2.79471E-06	3.2006E-06	4.35484E-06	4.01288E-06	6.20466E-06	4.23045E-06	4.27235E-06	4.67775E-06	5.8806E-06	1.4226E-06	3.45656E-06	3.54474E-06
P17649	YGR019W	1.20498E-06	9.47072E-07	5.75008E-07	1.18856E-06	1.62369E-06	1.46656E-06	1.09593E-06	1.20285E-06	1.31868E-06	9.75831E-07	1.74591E-06	1.25212E-06
P25567	YCL037C	1.36142E-06	1.06968E-06	1.11196E-06	1.54714E-06	1.83722E-06	1.91378E-06	1.05584E-06	1.57262E-06	1.49243E-06	1.60483E-06	1.9693E-06	1.65774E-06
P41921	YPL091W	7.94864E-07	1.67429E-06	8.07548E-07	8.17887E-07	1.7647E-06	8.25945E-07	8.9991E-07	1.71963E-06	1.88001E-06	1.14631E-06	3.72109E-06	1.85173E-06
P20459	YJR007W	1.94911E-06	1.8265E-06	2.49452E-06	1.95407E-06	1.39403E-06	2.02256E-06	2.43689E-06	1.35878E-06	1.81764E-06	2.73938E-06	3.87981E-06	2.82168E-06
P40303	YOL038W	2.54948E-06	3.34012E-06	3.26402E-06	1.39403E-06	3.5979E-06	1.72038E-06	3.18978E-06	2.59727E-06	4.37481E-06	2.45721E-06	5.07902E-06	4.26779E-06
P05740	YKL180W	4.94676E-06	2.51566E-06	2.8835E-06	6.36582E-06	3.61804E-06	3.51732E-06	4.49955E-06	6.45975E-06	2.50817E-06	3.16263E-06	3.32135E-06	5.12017E-06
P46990	YJL177W	4.94676E-06	1.36987E-06	2.8835E-06	5.60031E-06	3.61804E-06	3.51732E-06	3.82685E-06	6.45975E-06	1.90674E-06	2.41019E-06	2.52188E-06	3.50946E-06
P40010	YER006W	7.14532E-07	1.31491E-06	1.25572E-06	1.1805E-06	1.22885E-06	7.41336E-07	1.9112E-06	2.10276E-06	1.30977E-06	1.22273E-06	1.28151E-06	1.65774E-06
P32835	YLR293C	3.18368E-06	1.93642E-06	1.81804E-06	2.19178E-06	1.80902E-06	2.15149E-06	2.47253E-06	2.22305E-06	2.43243E-06	2.43958E-06	3.22142E-06	2.70411E-06
P32836	YOR185C	3.16254E-06	1.92374E-06	1.80536E-06	2.17566E-06	1.79693E-06	2.13537E-06	2.00921E-06	2.20968E-06	2.41907E-06	2.42194E-06	3.1979E-06	2.68647E-06
P32468	YHR107C	1.25572E-06	1.17961E-06	1.41215E-06	1.70427E-06	1.77276E-06	2.40128E-06	1.36323E-06	1.07366E-06	1.40333E-06	2.38667E-06	1.55192E-06	1.82234E-06
P48589	YOR369C	6.04604E-06	7.90636E-06	6.7648E-06	4.14987E-06	4.31103E-06	5.11683E-06	6.54885E-06	4.21443E-06	6.72705E-06	9.93467E-06	1.04049E-05	7.4657E-06
Q04894	YMR318C	1.2388E-06	7.01848E-07	1.05277E-06	4.51248E-07	4.67364E-07	7.77597E-07	1.39887E-06	1.05584E-06	1.15385E-06	3.26845E-06	5.78444E-06	5.73742E-06
P00447	YHR008C	6.00376E-06	4.39712E-06	2.02098E-06	2.44157E-06	4.10958E-06	2.46978E-06	3.63083E-06	6.37065E-06	4.37036E-06	3.42129E-06	3.58589E-06	4.20901E-06
P53885	YNL173C	2.71015E-06	2.22816E-06	2.63827E-06	2.56647E-06	2.36905E-06	3.17082E-06	2.64627E-06	2.60618E-06	2.8512E-06	1.4226E-06	1.49314E-06	1.52841E-06
Q12464	YPL235W	6.5534E-07	1.52631E-06	1.80536E-06	1.01128E-06	1.42627E-06	8.58177E-07	1.81319E-06	5.6133E-07	6.1479E-07	1.4226E-06	2.29262E-06	1.92815E-06
P47120	YJR070C	2.4607E-06	3.82211E-06	4.14344E-06	1.76873E-06	1.26108E-06	1.82917E-06	2.82893E-06	2.7621E-06	3.80903E-06	4.29718E-06	3.50946E-06	2.18092E-06
P00498	YER055C	2.40573E-06	1.88992E-06	2.91309E-06	1.69621E-06	1.44641E-06	1.71635E-06	2.18741E-06	2.4057E-06	2.63291E-06	2.37491E-06	2.97452E-06	2.09275E-06
P37262	YCR073W-A	1.84764E-06	1.72925E-06	2.66364E-06	1.26914E-06	2.25624E-06	9.46815E-07	1.17167E-06	2.89575E-06	1.11821E-06	1.78119E-06	1.86936E-06	1.24624E-06
P50278	YNR034W	4.12653E-07	3.86439E-07	6.17288E-07	3.46897E-07	7.77597E-07	6.60756E-07	6.8607E-07	5.4351E-07	3.85358E-07	1.37557E-06	2.64533E-06	2.22207E-06
Q12480	YPR004C	1.9322E-06	1.24303E-06	2.07172E-06	1.3618E-06	1.97824E-06	1.09186E-06	1.25631E-06	1.92902E-06	9.801E-07	1.24036E-06	9.87588E-07	2.00457E-06
P20449	YOR046C	1.1627E-06	9.13248E-07	8.11776E-07	9.79047E-07	1.01934E-06	8.29974E-07	7.5735E-07	9.93465E-07	9.13275E-07	1.60483E-06	1.68713E-06	1.85761E-06
P12385	YBR143C	1.12888E-06	1.4798E-06	1.09928E-06	7.77597E-07	4.87509E-07	5.80176E-07	1.41224E-06	1.14939E-06	8.6427E-07	1.33442E-06	2.25147E-06	1.89288E-06
P14306	YLR178C	4.4394E-06	4.16881E-06	3.57689E-06	5.56002E-06	5.11683E-06	4.63335E-06	6.3261E-06	6.99435E-06	6.8607E-06	3.75048E-06	2.55715E-06	2.14565E-06
P07277	YMR208W	1.32336E-06	1.03586E-06	1.59818E-06	6.0435E-07	1.78082E-06	1.37389E-06	1.02465E-06	6.1479E-07	1.44342E-06	8.46504E-07	6.76028E-07	1.14631E-06
P35732	YKL054C	4.21954E-07	3.94895E-07	5.79236E-07	5.15712E-07	3.69056E-07	6.40611E-07	4.76685E-07	5.2569E-07	5.74695E-07	4.96733E-07	1.16982E-06	8.6414E-07
P05755	YBR189W	1.873E-06	3.55152E-06	1.30645E-06	6.60756E-06	3.31587E-06	3.93633E-06	6.81615E-06	3.85803E-06	3.53727E-06	3.65643E-06	3.03918E-06	3.22142E-06
0	0	6.51112E-06	9.38616E-06	4.52396E-06	1.17647E-05	1.22482E-05	1.03948E-05	1.08702E-05	8.5536E-06	6.0588E-06	7.64205E-06	8.05355E-06	3.67406E-06
P36148	YKR067W	7.14532E-07	4.77764E-07	4.228E-07	1.09992E-06	6.24495E-07	1.09589E-06	4.7223E-07	6.10335E-07	8.7318E-07	2.12214E-07	7.87719E-08	1.86936E-07
P38988	YDL198C	2.7778E-06	2.60022E-06	1.93642E-06	1.99436E-06	2.07494E-06	2.46172E-06	1.83992E-06	3.11405E-06	2.59281E-06	1.52253E-06	2.01045E-06	1.68713E-06
P13298	YML106W	1.97448E-06	3.39508E-06	2.11823E-06	2.55439E-06	3.17082E-06	3.76712E-06	2.3567E-06	3.09177E-06	4.58865E-06	4.26779E-06	3.75048E-06	3.76224E-06
Q05016	YMR226C	1.93642E-06	2.64673E-06	3.81788E-06	1.62772E-06	7.33278E-07	2.01047E-06	2.56608E-06	3.25661E-06	2.63736E-06	5.77269E-06	3.48595E-06	6.29E-06
P20606	YPL218W	4.69308E-06	3.69104E-06	3.83902E-06	3.31184E-06	3.44882E-06	4.10958E-06	3.64865E-06	3.36353E-06	5.12325E-06	4.64402E-06	5.80796E-06	4.87916E-06
P40850	YNL085W	4.31256E-07	3.31475E-07	3.5938E-07	5.07654E-07	3.09427E-07	5.35857E-07	4.67775E-07	2.39679E-07	4.8114E-07	8.2299E-07	5.33768E-07	7.23056E-07
P38624	YJL001W	3.2767E-06	3.66145E-06	4.18995E-06	9.75018E-07	1.8614E-06	2.21192E-06	4.67775E-06	4.49955E-06	2.50371E-06	4.60287E-06	3.3096E-06	4.05617E-06
P22336	YAR007C	5.45412E-07	1.29377E-06	6.51112E-07	3.64625E-07	8.17887E-07	2.45366E-07	6.19245E-07	1.18058E-06	1.00683E-06	5.10842E-07	9.8171E-07	1.26976E-06
P25293	YKR048C	1.21344E-06	1.13733E-06	8.456E-07	1.01934E-06	1.26511E-06	1.50282E-06	1.31423E-06	1.23404E-06	1.58153E-06	1.42848E-06	1.78706E-06	2.02808E-06
Q06494	YPR127W	1.61087E-06	1.5094E-06	1.56859E-06	2.48589E-06	2.92103E-06	2.34085E-06	2.58836E-06	2.21414E-06	2.42352E-06	2.26322E-06	1.99281E-06	5.93729E-07
P01120	YNL098C	1.46289E-06	2.33808E-06	2.28735E-06	1.22885E-06	2.87268E-06	1.85737E-06	1.65281E-06	1.81764E-06	1.67063E-06	1.36969E-06	1.43435E-06	2.21032E-06
P01119	YOR101W	8.41372E-08	0	5.87692E-08	0	7.37307E-08	8.74293E-08	6.5043E-08	7.17255E-08	7.8408E-08	9.93467E-08	1.04049E-07	8.70018E-08
P38075	YBR035C	2.45647E-06	2.30003E-06	2.49452E-06	3.00563E-06	2.62288E-06	3.71877E-06	4.27235E-06	3.57291E-06	3.91149E-06	4.21488E-06	3.70346E-06	5.01436E-06
Q12074	YPR069C	2.05904E-06	3.10758E-06	2.63404E-06	1.72844E-06	1.80096E-06	2.1394E-06	2.93139E-06	1.75527E-06	3.10068E-06	3.38602E-06	3.03331E-06	2.55127E-06
P32179	YOL064C	0.000003171	2.31272E-06	2.21124E-06	1.79693E-06	8.70264E-07	1.03142E-06	1.91565E-06	2.10722E-06	1.99584E-06	2.52188E-06	1.54605E-06	1.29915E-06
P32368	YKL212W	5.45412E-07	2.20279E-07	9.59756E-07	6.64785E-07	2.87268E-07	5.6406E-07	4.21889E-07	3.67983E-07	5.0787E-07	2.76877E-07	5.3318E-07	6.87785E-07
P10963	YKR097W	1.84341E-07	2.65941E-07	5.58096E-07	1.56325E-06	1.13215E-06	2.1394E-06	2.75765E-08	3.0294E-08	9.40005E-08	3.46244E-06	4.52057E-06	3.29196E-06
P15424	YDR194C	1.10774E-06	6.7648E-07	6.7648E-07	3.29572E-07	1.86946E-07	4.06929E-07	3.8313E-07	8.2863E-07	5.65785E-07	7.11299E-07	7.4657E-07	7.4657E-07
P02294	YBL002W	5.62324E-06	0.000005285	7.73724E-06	4.75422E-06	4.91538E-06	7.13133E-06	0.000005346	8.1972E-06	6.4152E-06	5.26714E-06	3.00979E-06	7.11299E-06
P38911	YML074C	6.08832E-07	7.52584E-07	7.06076E-07	5.11683E-07	7.01046E-07	6.32553E-07	6.237E-07	1.25631E-06	4.07633E-07	1.19334E-06	5.39646E-07	1.28151E-06
Q06205	YLR449W	3.05684E-07	2.86236E-07	3.28093E-07	3.95648E-07	5.15712E-08	4.87509E-07	3.64865E-07	7.3953E-07	2.85566E-07	3.60352E-07	3.774E-07	3.17439E-07
P32521	YIR006C	1.48403E-07	2.02944E-07	2.62136E-07	4.31103E-07	3.28766E-07	3.9041E-07	1.15385E-07	1.55034E-07	1.10039E-07	1.05813E-07	2.80404E-08	9.28803E-08
P22146	YMR307W	6.38428E-07	4.73536E-07	8.79424E-07	7.85655E-07	5.60031E-07	6.64785E-07	4.94505E-07	3.2967E-07	4.7223E-07	4.54996E-07	1.5578E-06	1.30503E-06
P09457	YDR298C	2.73552E-06	3.13295E-06	1.90683E-06	1.39001E-06	1.90169E-06	1.22885E-06	2.59281E-06	3.40362E-06	3.12296E-06	4.69692E-06	5.77269E-06	4.84976E-06
Q12250	YDL147W	7.14532E-07	8.456E-07	1.06968E-06	1.10395E-06	7.89684E-07	1.3618E-06	8.5536E-07	4.6332E-07	1.22513E-06	1.05813E-06	1.35793E-06	1.36381E-06
Q04062	YDR427W	1.0866E-06	1.24303E-06	1.48826E-06	5.51973E-07	1.38195E-06	1.12812E-06	1.02911E-06	1.13157E-06	1.72854E-06	1.56368E-06	2.28674E-06	1.37557E-06
Q03161	YMR099C	2.01676E-06	3.04416E-06	2.58331E-06	2.02256E-06	3.24335E-06	2.92908E-06	2.87348E-06	2.77547E-06	3.03831E-06	3.32135E-06	2.49248E-06	1.71064E-06
P53849	YNL255C	3.54306E-06	3.31898E-06	3.11181E-06	2.97743E-06	3.0983E-06	2.80016E-06	5.03415E-06	3.80903E-06	4.16988E-06	6.40757E-06	6.76028E-06	9.11168E-06
Q06103	YPR108W	1.1627E-06	1.298E-06	6.63796E-07	1.36583E-06	1.01531E-06	1.44238E-06	5.83605E-07	8.1081E-07	1.08702E-06	8.87654E-07	1.71064E-06	1.68713E-06
(P0CX52-P0CX51)	YDL083C YMR143W	6.04604E-06	3.67413E-06	5.03132E-06	6.0435E-06	1.86946E-06	2.21595E-06	7.52895E-06	7.2171E-06	4.6332E-06	5.81972E-06	6.11364E-06	8.75897E-06
P32263	YER023W	2.13514E-06	2.79471E-06	1.21766E-06	2.1394E-06	3.00966E-06	1.09589E-06	1.07366E-06	2.17404E-06	1.29641E-06	1.24036E-06	1.71064E-06	1.44023E-06
Q10740	YNL045W	5.96148E-07	4.56624E-07	6.68024E-07	8.058E-07	7.2522E-07	6.16437E-07	4.58865E-07	5.0787E-07	6.63795E-07	1.28739E-06	1.02874E-06	9.93467E-07
P31383	YAL016W	7.69496E-07	6.04604E-07	5.36956E-07	5.43915E-07	5.6406E-07	8.01771E-07	4.0986E-07	1.94684E-07	4.94505E-07	1.06401E-06	9.52317E-07	1.08164E-06
Q08971	YPL225W	4.77764E-06	5.4964E-06	6.5534E-06	2.42949E-06	5.11683E-06	7.2522E-06	5.4351E-06	5.9697E-06	6.5043E-06	8.2299E-06	1.0111E-05	7.23056E-06
Q02046	YKR080W	2.15205E-06	1.38256E-06	2.02521E-06	1.24093E-06	2.20386E-06	1.53505E-06	2.25423E-06	1.83546E-06	2.35224E-06	2.53363E-06	1.44611E-06	2.23383E-06
P21524	YER070W	3.90667E-07	3.65722E-07	3.2471E-07	2.68734E-07	4.06929E-07	4.06929E-07	3.0294E-07	2.72646E-07	5.0787E-07	5.48464E-07	3.13324E-07	3.31547E-07
Q12154	YDL100C	1.00626E-06	1.18807E-06	1.74194E-06	1.06769E-06	1.89766E-06	1.6116E-06	9.84555E-07	1.84883E-06	2.02257E-06	9.05289E-07	1.24624E-06	1.91639E-06
P22147	YGL173C	2.79048E-07	1.05277E-07	2.21547E-07	2.03062E-07	1.24093E-07	1.79693E-07	2.46362E-07	1.20731E-07	1.32314E-07	2.84519E-07	3.92684E-07	3.29784E-07
P38081	YBR056W	1.09928E-06	8.62512E-07	1.17961E-06	1.24899E-06	1.47864E-06	1.33763E-06	1.47906E-06	9.3555E-07	1.02465E-06	5.36119E-07	9.28803E-07	2.19856E-07
(P0CX24-P0CX23)	YOR312C YMR242C	2.7778E-06	3.2767E-06	2.43956E-06	5.03625E-06	3.06204E-06	3.63416E-06	3.95604E-06	3.64865E-06	3.26552E-06	7.0542E-06	4.3207E-06	2.88047E-06
P29704	YHR190W	7.1876E-07	5.11588E-07	9.17476E-07	7.57452E-07	7.89684E-07	4.06929E-07	6.99435E-07	4.6332E-07	1.02911E-06	4.59699E-07	4.82037E-07	5.661E-07
P32602	YBL050W	1.69543E-06	1.25994E-06	1.7208E-06	2.07494E-06	1.17647E-06	1.39806E-06	2.58836E-06	1.76418E-06	1.58153E-06	1.58132E-06	2.09275E-06	2.99804E-06
P40413	YJR064W	1.08237E-06	4.73536E-07	9.9358E-07	9.10554E-07	9.46815E-07	8.058E-07	7.17255E-07	5.4351E-07	4.7223E-07	1.08752E-06	1.14043E-06	1.29915E-06
P11353	YDR044W	1.12888E-06	8.0332E-07	2.78202E-07	9.50844E-07	3.49314E-07	2.26027E-07	4.76685E-07	5.2569E-07	8.019E-07	4.7028E-07	7.58327E-07	1.16982E-06
P38795	YHR074W	7.56812E-07	5.0736E-07	4.48168E-07	7.33278E-07	5.6406E-07	6.72843E-07	2.07603E-07	1.06029E-07	6.01425E-07	6.34878E-07	5.47288E-07	5.61985E-07
P35691	YKL056C	2.36345E-06	3.66568E-06	3.33166E-06	2.61079E-06	3.42465E-06	2.45769E-06	2.41016E-06	3.34125E-06	3.6531E-06	5.6316E-06	5.8785E-06	4.96145E-06
P39986	YEL031W	1.20498E-07	5.24272E-08	2.02944E-07	2.86462E-07	2.98549E-07	1.64786E-07	9.3555E-08	2.60618E-08	3.18533E-07	3.42717E-07	4.86152E-07	2.53363E-07
P10614	YHR007C	6.93392E-07	5.15816E-07	7.01848E-07	2.51813E-07	2.61885E-07	3.11039E-07	3.24324E-07	2.55272E-07	1.81764E-07	3.5271E-07	2.40431E-07	2.01633E-07
P38328	YBR234C	1.3741E-06	1.05277E-06	1.54322E-06	1.37792E-06	1.43432E-06	1.42627E-06	6.90525E-07	9.57825E-07	2.35224E-06	1.05225E-06	1.69301E-06	1.4226E-06
P00729	YMR297W	1.00626E-06	7.86408E-07	9.47072E-07	4.59306E-07	4.79451E-07	3.09427E-07	6.54885E-07	7.17255E-07	6.4152E-07	4.90267E-07	6.76028E-07	8.75897E-07
Q04013	YMR241W	9.17476E-07	1.73771E-06	1.80536E-06	1.55922E-06	8.01771E-07	1.25302E-06	9.3555E-07	1.29641E-06	8.5536E-07	1.08164E-06	1.87524E-06	1.57544E-06
P50085	YGR231C	1.54745E-06	1.4502E-06	1.07814E-06	1.89766E-06	1.07574E-06	1.60757E-06	1.4657E-06	1.32314E-06	1.44788E-06	1.44611E-06	1.51665E-06	2.33964E-06
P14843	YDR035W	1.4502E-06	1.89837E-06	1.41215E-06	9.99192E-07	1.03948E-06	5.31828E-07	1.57262E-06	1.23849E-06	1.1093E-06	8.46504E-07	6.34878E-07	5.32592E-07
P32379	YGR253C	2.93846E-06	1.88992E-06	2.39728E-06	1.34569E-06	1.7647E-06	5.88234E-07	2.28096E-06	2.50817E-06	2.29878E-06	3.46244E-06	3.62703E-06	4.69104E-06
P53852	YNL247W	4.98904E-07	1.65315E-07	2.25775E-07	4.99596E-07	1.54311E-07	2.56244E-07	3.16751E-07	4.25898E-07	2.30324E-07	6.99542E-07	7.34813E-07	4.2384E-07
Q12189	YOR095C	2.97228E-06	3.25979E-06	2.79894E-06	2.49798E-06	2.60273E-06	1.27719E-06	2.69973E-06	2.97149E-06	2.32551E-06	4.09731E-06	6.34878E-06	4.16786E-06
P38295	YBR177C	1.07814E-06	1.41215E-06	1.37833E-06	3.20708E-07	4.67364E-07	3.96051E-07	9.9792E-07	9.22185E-07	1.20285E-06	6.29E-07	4.70868E-07	9.17046E-07
P53172	YGL056C	8.54056E-07	5.20044E-07	1.09082E-06	8.58177E-07	7.45365E-07	8.8638E-07	6.63795E-07	4.7223E-07	2.82002E-07	2.08099E-06	1.05225E-06	8.87654E-07
P38250	YBR086C	1.75462E-07	1.64469E-07	4.56624E-07	4.19016E-07	5.72118E-07	5.15712E-07	1.79091E-07	1.49688E-07	3.31452E-07	1.48138E-07	2.85107E-07	3.68582E-07
P53235	YGR054W	4.12653E-07	3.86439E-07	3.6234E-07	6.36582E-07	2.74778E-07	3.25946E-07	4.94505E-07	3.51945E-07	4.85595E-07	7.4657E-07	9.34682E-07	6.58392E-07
P05373	YGL040C	1.06123E-06	1.25149E-06	1.35719E-06	1.12409E-06	1.16841E-06	1.39001E-06	6.237E-07	9.04365E-07	1.52361E-06	1.92227E-06	1.31091E-06	1.38733E-06
P20081	YNL135C	8.49828E-06	5.15816E-06	8.2446E-06	8.50119E-06	3.66639E-06	8.82351E-06	5.39055E-06	5.92515E-06	7.9299E-06	4.93206E-06	1.04637E-05	8.81775E-06
P43588	YFR004W	1.25149E-06	2.52412E-06	1.09928E-06	1.05157E-06	1.38195E-06	9.91134E-07	2.0894E-06	1.96466E-06	1.47461E-06	2.2691E-06	2.38079E-06	1.99869E-06
Q99287	YOR165W	3.9109E-07	2.21124E-07	3.33166E-07	2.61079E-07	4.19016E-07	8.01771E-07	2.41016E-07	9.3555E-08	5.346E-07	4.60874E-07	4.83213E-07	4.96145E-07
P23639	YML092C	2.6129E-06	2.00407E-06	1.81804E-06	1.79693E-06	1.86946E-06	1.76067E-06	1.31423E-06	2.65964E-06	1.99584E-06	1.52253E-06	4.50881E-06	3.23318E-06
Q07505	YDL086W	2.28735E-06	2.1436E-06	1.30645E-06	1.24899E-06	1.6398E-06	1.94601E-06	1.45233E-06	1.26968E-06	2.54826E-06	1.33442E-06	2.31613E-06	1.54017E-06
